score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
543000,Tata,NEXON,XM PETROL,2019,Manual,Petrol,1,10616,79090
543000,Honda,Amaze,1.2L I-VTEC V,2020,Manual,Petrol,1,10616,48777
541000,Maruti,Ciaz,DELTA 1.5 SHVS MT PETROL,2018,Manual,Petrol,1,10577,34601
539000,Maruti,Baleno,ALPHA PETROL 1.2,2018,Manual,Petrol,1,10538,28852
538000,Honda,Amaze,1.2L I-VTEC S,2020,Manual,Petrol,1,10518,26289
536630,Nissan,MAGNITE,XV MT,2021,Manual,Petrol,1,10491,44164
534720,Renault,TRIBER,RXZ AMT,2020,Automatic,Petrol,1,10454,36125
534160,Tata,NEXON,XZ PLUS PETROL,2018,Manual,Petrol,1,10443,68607
533500,Honda,WR-V,1.2L I-VTEC VX MT,2017,Manual,Petrol,1,10430,55235
531000,Maruti,Dzire,VXI,2019,Manual,Petrol,1,10381,40050
530000,Honda,City,1.5L I-VTEC VX CVT,2016,Automatic,Petrol,1,10362,70012
530000,Maruti,Baleno,DELTA PETROL 1.2,2020,Manual,Petrol,1,10362,17884
525000,Maruti,Ciaz,ALPHA 1.5 SHVS PETROL,2018,Manual,Petrol,2,10264,45223
525000,Maruti,Baleno,DELTA PETROL 1.2,2020,Manual,Petrol,1,10264,32856
523000,Tata,NEXON,XM PETROL,2019,Manual,Petrol,1,10225,83040
520000,Hyundai,GRAND I10 NIOS,MAGNA 1.2 KAPPA VTVT,2020,Manual,Petrol,1,10166,34654
518000,Hyundai,AURA,SX 1.2,2020,Manual,Petrol,1,10127,59106
515000,Maruti,Swift,LXI,2021,Manual,CNG,1,10068,38923
515000,Honda,City,1.5L I-VTEC V MT,2017,Manual,Petrol,2,10068,71531
515000,Honda,Amaze,1.2L I-VTEC S,2021,Manual,Petrol,1,10068,52618
514000,Nissan,MAGNITE,XE,2024,Manual,Petrol,1,10049,10537
508280,Maruti,New Wagon-R,VXI 1.0,2023,Manual,Petrol,1,9937,12975
507000,Maruti,New Wagon-R,VXI 1.0,2023,Manual,Petrol,1,9912,5300
505000,Renault,TRIBER,RXL MT,2022,Manual,Petrol,1,9873,12630
504400,Maruti,Baleno,SIGMA PETROL 1.2,2021,Manual,Petrol,1,9861,25642
502000,Tata,PUNCH,PURE MT,2022,Manual,Petrol,1,9814,34591
499575,Maruti,Dzire,VXI AMT,2018,Automatic,Petrol,1,9767,40184
499000,Honda,WR-V,1.2L I-VTEC VX MT,2017,Manual,Petrol,1,9756,73156
499000,Maruti,Baleno,SIGMA PETROL 1.2,2021,Manual,Petrol,1,9756,37429
499000,Maruti,New Wagon-R,VXI 1.0,2023,Manual,Petrol,1,9756,32389
496640,Honda,City,1.5L I-VTEC V MT,2016,Manual,Petrol,1,9709,78904
495000,Honda,Amaze,1.2L I-VTEC S,2019,Manual,Petrol,1,9677,38541
495000,Honda,Amaze,1.2L I-VTEC V,2020,Manual,Petrol,1,9677,75060
495000,Maruti,IGNIS,DELTA 1.2,2023,Manual,Petrol,1,9677,27175
493000,Maruti,New Wagon-R,VXI 1.0,2023,Manual,Petrol,1,9638,4406
490980,Hyundai,NEW SANTRO,SPORTZ AMT,2021,Automatic,Petrol,1,9599,10372
490000,Maruti,Celerio,VXI CNG,2022,Manual,CNG,1,9580,41958
489850,Maruti,Dzire,ZXI AMT,2018,Automatic,Petrol,1,9577,79437
487658,Tata,NEXON,XMA PETROL,2019,Automatic,Petrol,2,9534,53322
485000,Nissan,MAGNITE,XL,2022,Manual,Petrol,1,9482,39421
