score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
729800,Nissan,MAGNITE,XV PREMIUM TURBO CVT,2022,Automatic,Petrol,1,14268,19790
720000,Skoda,Rapid,1.0 AMBITION TSI MT,2021,Manual,Petrol,1,14076,26625
717000,Maruti,Dzire,VXI AMT,2023,Automatic,Petrol,1,14017,4511
715000,Honda,Amaze,1.2L I-VTEC VX,2022,Manual,Petrol,1,13978,20841
714000,Mahindra,XUV300,W6 1.2 PETROL,2020,Manual,Petrol,1,13959,31522
712950,Maruti,Ciaz,ALPHA  AT 1.5 SHVS PETROL,2020,Automatic,Petrol,1,13938,24209
712000,Honda,Amaze,1.2L I-VTEC VX,2022,Manual,Petrol,1,13920,4855
708925,Tata,ALTROZ,XZA PLUS DARK EDTION,2022,Automatic,Petrol,1,13860,12829
705600,Tata,NEXON,XM SUNROOF PETROL,2020,Manual,Petrol,1,13795,29777
701893,Hyundai,Verna,1.6 VTVT SX (O) AT,2018,Automatic,Petrol,1,13722,52392
700971,Hyundai,Verna,1.6 VTVT SX O,2019,Manual,Petrol,2,13704,92842
697000,Mahindra,XUV300,W6 1.2 PETROL,2022,Manual,Petrol,1,13626,47136
692920,Honda,City,1.5L I-VTE V CVT,2020,Automatic,Petrol,2,13547,60282
682000,Hyundai,AURA,S 1.2 CRDI,2020,Manual,Diesel,1,13333,36392
679000,Tata,TIGOR,XZ PLUS CNG,2022,Manual,CNG,1,13275,28039
665000,Tata,Tiago,XM CNG,2025,Manual,CNG,1,13001,562
657000,Honda,City,1.5L I-VTEC VX CVT,2017,Automatic,Petrol,1,12844,51533
651000,Tata,PUNCH,ADVENTURE AMT,2023,Automatic,Petrol,1,12727,31602
650750,Hyundai,Creta,SX PLUS 1.6 PETROL,2016,Manual,Petrol,1,12722,77958
647780,Maruti,Dzire,VXI,2021,Manual,Petrol,1,12664,14906
647642,Maruti,Ertiga,VXI CNG,2016,Manual,CNG,1,17055,100241
645120,Hyundai,Creta,E PLUS 1.6 PETROL,2018,Manual,Petrol,2,12612,74088
645120,Honda,City,1.5L I-VTEC ZX CVT,2017,Automatic,Petrol,1,12612,60212
644000,Tata,NEXON,XZ PLUS PETROL,2018,Manual,CNG,2,12590,36898
635000,Hyundai,AURA,SX PLUS 1.2 AMT,2020,Automatic,Petrol,1,12414,18808
631000,Maruti,Vitara Brezza,VDI,2017,Manual,Diesel,1,12336,78328
626000,Maruti,Ciaz,ALPHA 1.5 SHVS PETROL,2018,Manual,Petrol,1,12238,28174
619000,Renault,Duster,RXS CVT,2018,Automatic,Petrol,1,12102,43797
618000,Skoda,Rapid,STYLE 1.6 MPI,2018,Manual,Petrol,1,12082,18068
616298,Tata,Tiago,XZ PLUS CNG,2023,Manual,CNG,1,12049,17422
614680,Honda,WR-V,1.2L I-VTEC VX MT,2021,Manual,Petrol,2,12017,61366
614000,Honda,WR-V,1.5L I-DTEC VX MT,2018,Manual,Diesel,1,12004,90933
609000,Honda,City,1.5L I-VTE V CVT,2017,Automatic,Petrol,1,11906,67297
604000,Tata,Tiago,XT CNG,2022,Manual,CNG,1,11808,22715
603000,Tata,PUNCH,ADVENTURE MT,2022,Manual,Petrol,1,11789,18587
596000,Tata,TIGOR,XZ CNG,2022,Manual,CNG,1,11652,70969
595000,Nissan,MAGNITE,XV MT,2022,Manual,Petrol,1,11632,20762
594000,Maruti,Eeco,5 STR AC CNG,2023,Manual,CNG,1,11613,21352
592704,Honda,City,1.5L I-VTE V CVT,2018,Automatic,Petrol,2,11587,32419
590240,Tata,Tiago,XZ PLUS CNG,2022,Manual,CNG,1,11539,29038
589000,Renault,TRIBER,RXZ AMT,2021,Automatic,Petrol,1,11515,25828
588000,Nissan,MAGNITE,XV EXECUTIVE,2022,Manual,Petrol,1,11496,17899
587000,Honda,City,1.5L I-VTEC V MT,2018,Manual,Petrol,2,11476,40528
585000,Honda,City,1.5L I-VTEC V MT,2018,Manual,Petrol,2,11437,47487
581000,Hyundai,Creta,SX PLUS 1.6 PETROL,2016,Manual,Petrol,2,11359,44781
580000,Renault,TRIBER,RXZ AMT,2021,Automatic,Petrol,1,11339,20512
580000,Hyundai,Creta,E PLUS 1.6 PETROL,2016,Manual,Petrol,1,11339,62089
579760,Honda,WR-V,1.5L I-DTEC S MT,2017,Manual,Diesel,1,11334,51370
569000,Renault,TRIBER,RXZ AMT,2021,Automatic,Petrol,1,11124,28546
565607,Maruti,Ciaz,ALPHA  AT 1.5 SHVS PETROL,2018,Automatic,Petrol,1,11058,94194
563050,Maruti,Dzire,VXI AMT,2018,Automatic,Petrol,2,11008,32821
559000,Maruti,Vitara Brezza,ZDI PLUS DUAL TONE,2016,Manual,Diesel,3,12435,79638
559000,Toyota,Glanza,V CVT,2019,Automatic,Petrol,2,10929,40854
558425,Tata,TIAGO NRG,XT ICNG,2022,Manual,CNG,1,10917,46518
558000,Ford,Ecosport,TREND + 1.5L PETROL AT,2018,Automatic,Petrol,1,10909,85300
556000,Volkswagen,Polo,HIGHLINE PLUS 1.0 16 ALLOY,2018,Manual,Petrol,1,10870,12537
555000,Hyundai,Elite i20,ASTA 1.2  CVT,2018,Automatic,Petrol,2,10850,28353
555000,Nissan,MAGNITE,XV MT,2021,Manual,Petrol,1,10850,26959
554000,Honda,City,1.5L I-VTEC VX CVT,2015,Automatic,Petrol,1,12323,66140
546000,Maruti,Celerio,VXI CNG,2022,Manual,CNG,1,10674,31714
543900,Honda,City,1.5L I-VTE V CVT,2017,Automatic,Petrol,2,10633,70333
538000,Honda,City,1.5L I-VTEC VX,2017,Manual,Petrol,1,10518,82470
536000,Tata,NEXON,XM PETROL,2019,Manual,Petrol,1,10479,77506
536000,Tata,TIAGO NRG,PETROL AMT,2021,Automatic,Petrol,1,10479,8792
533504,Maruti,Ciaz,ALPHA  AT 1.5 SHVS PETROL,2018,Automatic,Petrol,1,10430,54710
530784,Maruti,Baleno,ALPHA DIESEL 1.3,2017,Manual,Diesel,2,10377,60440
530750,Maruti,Ciaz,ALPHA  AT 1.4  PETROL,2017,Automatic,Petrol,1,10376,43740
530000,Maruti,Celerio,VXI CNG,2022,Manual,CNG,1,10362,64418
528000,Volkswagen,Polo,GT TSI AT,2017,Automatic,Petrol,2,10323,84355
527000,Maruti,New Wagon-R,VXI 1.0 AMT,2022,Automatic,Petrol,1,10303,30315
524300,Nissan,MAGNITE,XL TURBO,2021,Manual,Petrol,1,10250,50065
519000,Tata,Tiago,XZA PETROL,2019,Automatic,Petrol,1,10147,50022
515000,Maruti,Ertiga,VXI CNG,2014,Manual,CNG,2,24243,41690
514661,Renault,TRIBER,RXZ AMT,2021,Automatic,Petrol,2,10062,14781
513324,Renault,Duster,RXS CVT,2018,Automatic,Petrol,2,10036,79927
512000,Nissan,MAGNITE,XL,2021,Manual,Petrol,1,10010,6664
510000,Honda,WR-V,1.2L I-VTEC S MT,2018,Manual,Petrol,2,9971,23444
501917,Maruti,Baleno,ALPHA CVT PETROL 1.2,2017,Automatic,Petrol,1,9813,39624
500000,Maruti,New Wagon-R,LXI CNG (O) 1.0,2021,Manual,CNG,1,9775,31722
500000,Volkswagen,Ameo,HIGHLINE PLUS 1.5L AT 16 ALLOY,2017,Automatic,Diesel,1,9775,48467
499000,Maruti,New Wagon-R,LXI CNG (O) 1.0,2021,Manual,CNG,1,9756,26657
498950,Tata,Tiago,XZA PLUS PETROL,2021,Automatic,Petrol,1,9755,50956
494000,Maruti,Swift,VXI,2019,Manual,Petrol,1,9658,26105
490000,Maruti,Celerio,ZXI AMT,2017,Automatic,Petrol,1,9580,21616
488000,Volkswagen,Ameo,HIGHLINE1.2L,2017,Manual,Petrol,1,9540,39144
485000,Honda,City,1.5L I-VTEC SV CVT,2016,Automatic,Petrol,1,9482,38930
485000,Tata,ALTROZ,XE PETROL,2020,Manual,Petrol,1,9482,40453
483350,Maruti,Baleno,ZETA PETROL 1.2,2017,Manual,Petrol,1,9450,38830
481000,Maruti,Baleno,DELTA CVT PETROL 1.2,2017,Automatic,Petrol,1,9404,52314
474577,Renault,TRIBER,RXZ,2019,Manual,Petrol,1,9278,56595
470000,Skoda,Rapid,AMBITION 1.6 MPI MT,2018,Manual,Petrol,1,9189,43852
468000,Maruti,Ciaz,ZXI+ AT,2016,Automatic,Petrol,1,9149,85280
465600,Maruti,Baleno,DELTA DIESEL 1.3,2017,Manual,Diesel,2,9103,17557
464000,Hyundai,Elite i20,SPORTZ 1.2,2017,Manual,Petrol,1,9071,97693
464000,Renault,Kwid,CLIMBER 1.0 AMT (O) DUAL TONE,2022,Automatic,Petrol,1,9071,10844
463000,Hyundai,i20 Active,1.2 S,2016,Manual,Petrol,1,9052,30203
458000,Maruti,Swift,VXI AMT,2018,Automatic,Petrol,2,8954,35578
457000,Maruti,Baleno,ZETA PETROL 1.2,2016,Manual,Petrol,1,8934,24257
453000,Maruti,Ertiga,ZXI,2012,Manual,CNG,1,8856,84550
451425,Maruti,Swift,VXI,2017,Manual,Petrol,1,8825,6282
451353,Renault,TRIBER,RXL AMT,2021,Automatic,Petrol,1,8824,61069
449000,Maruti,Swift,VXI,2018,Manual,Petrol,1,8778,56463
448250,Ford,FREESTYLE,TITANIUM 1.5 DIESEL,2018,Manual,Diesel,2,8763,87904
448000,Honda,Amaze,1.2L I-VTEC E,2019,Manual,Petrol,2,8758,19674
447875,Maruti,New Wagon-R,LXI (O) 1.0,2021,Manual,Petrol,1,8756,14384
446000,Maruti,Baleno,DELTA PETROL 1.2,2017,Manual,Petrol,1,8719,49275
445600,Toyota,Etios,VX-D,2015,Manual,Diesel,2,11734,64228
445000,Honda,City,1.5L I-VTEC VX,2015,Manual,CNG,2,14780,86420
443000,Honda,Jazz,1.2L I-VTEC V,2018,Manual,Petrol,1,8661,64299
442000,Tata,TIGOR,XE PETROL,2020,Manual,Petrol,1,8641,20530
441000,Volkswagen,Ameo,COMFORTLINE 1.0L,2019,Manual,Petrol,2,8622,36382
434600,Honda,Amaze,1.2L I-VTEC S,2018,Manual,Petrol,1,8497,58294
433000,Honda,City,1.5L I-VTEC V MT,2015,Manual,Petrol,1,9632,91701
429000,Maruti,New Wagon-R,LXI (O) 1.0,2021,Manual,CNG,1,8387,93533
426000,Maruti,Baleno,ZETA PETROL 1.2,2017,Manual,Petrol,2,8328,51694
425825,Renault,Kwid,CLIMBER 1.0 AMT (O),2021,Automatic,Petrol,1,8325,26788
420000,Maruti,S PRESSO,VXI+,2019,Manual,CNG,1,8211,39702
419040,Maruti,Swift,VXI,2017,Manual,Petrol,1,8192,24584
415000,Maruti,Celerio,VXI CNG,2018,Manual,CNG,1,8113,78459
414000,Volkswagen,Polo,COMFORTLINE 1.2L,2017,Manual,Petrol,1,8094,52896
412384,Renault,Duster,85 PS RXL PLUS DIESEL,2014,Manual,Diesel,1,13697,97614
411925,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2019,Manual,Petrol,1,8053,36410
407316,Ford,FREESTYLE,TREND PLUS 1.2 PETROL,2019,Manual,Petrol,2,7963,57323
407100,Ford,FREESTYLE,TITANIUM 1.2 PETROL,2018,Manual,Petrol,1,7959,56235
406380,Maruti,IGNIS,ALPHA 1.2 DUAL TONE,2018,Manual,Petrol,1,7945,49472
404375,Honda,City,1.5L I-VTEC V MT,2015,Manual,Petrol,1,8995,86107
404375,Maruti,Alto K10,LXI,2023,Manual,Petrol,1,7906,18413
403000,Maruti,S PRESSO,VXI AMT,2021,Automatic,Petrol,1,7879,18420
401980,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2019,Manual,Petrol,1,7859,36823
399750,Hyundai,Xcent,E+,2018,Manual,Petrol,1,7815,54119
398000,Maruti,New Wagon-R,VXI (O) 1.2,2019,Manual,Petrol,2,7781,10676
397000,Hyundai,Elite i20,ASTA 1.2,2015,Manual,Petrol,2,8831,59570
395800,Maruti,S PRESSO,VXI PLUS AMT,2021,Automatic,Petrol,1,7738,52071
395600,Maruti,Baleno,DELTA PETROL 1.2,2016,Manual,Petrol,1,7734,68019
390000,Renault,Kwid,CLIMBER 1.0 (O),2021,Manual,Petrol,1,7625,19333
388000,Volkswagen,Ameo,HIGHLINE1.5L,2016,Manual,Diesel,1,8631,86892
386000,Maruti,S PRESSO,VXI+,2021,Manual,Petrol,1,7546,17376
384000,Honda,City,1.5L I-VTEC SV,2014,Manual,Petrol,1,10112,79171
383650,Maruti,S PRESSO,VXI AMT,2021,Automatic,Petrol,1,7500,31905
383000,Hyundai,Elite i20,ASTA 1.2,2015,Manual,Petrol,2,8520,94277
381162,Maruti,Baleno,ALPHA PETROL 1.2,2016,Manual,Petrol,2,7452,79899
380000,Maruti,Ciaz,VXI+,2015,Manual,Petrol,1,8453,73735
378775,Hyundai,Verna,FLUIDIC 1.6 VTVT SX AT,2014,Automatic,Petrol,2,9975,91933
375000,Renault,Kwid,RXT 1.0 (O),2021,Manual,Petrol,1,7331,22218
372000,Renault,Kwid,RXT 1.0 (O),2020,Manual,Petrol,1,7273,18581
370000,Hyundai,Verna,FLUIDIC 1.4 VTVT CX,2014,Manual,Petrol,1,9744,53037
361000,Maruti,Wagon R 1.0,LXI CNG,2018,Manual,CNG,2,7058,28245
