score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
959000,Tata,NEXON,XZ PLUS (HS) PETROL,2022,Manual,Petrol,1,18254,18950
958000,Tata,NEXON,XZA PLUS (O) PETROL,2021,Automatic,Petrol,1,18235,26695
949000,KIA,SELTOS,HTX 1.5 PETROL,2019,Manual,Petrol,1,18063,90478
949000,KIA,SELTOS,HTK PLUS 1.5,2021,Manual,Petrol,1,18063,42756
931000,Maruti,Swift,ZXi Plus AMT,2024,Automatic,Petrol,1,17721,2703
923000,Ford,Ecosport,TITANIUM 1.5L DIESEL,2021,Manual,Diesel,1,17568,50963
922000,Maruti,Vitara Brezza,ZXI PLUS AT DUAL TONE SHVS,2020,Automatic,Petrol,1,17549,43170
918000,KIA,SONET,HTK PLUS 1.5,2022,Manual,Diesel,1,17473,42751
918000,Hyundai,Verna,1.6 VTVT SX (O) AT,2019,Automatic,Petrol,2,17473,36851
917000,Hyundai,Creta,SX AT 1.6 PETROL,2018,Automatic,Petrol,2,17454,34900
911000,KIA,SELTOS,HTK PLUS 1.5,2019,Manual,Petrol,1,17340,37096
909000,Volkswagen,Polo,1.0 GT TSI AT,2020,Automatic,Petrol,1,17302,77541
909000,Hyundai,VENUE,SX 1.0 (O) TURBO IMT,2020,Manual,Petrol,1,17302,33049
900000,Hyundai,VENUE,SX PLUS 1.0 TURBO DCT,2021,Automatic,Petrol,1,17131,28423
898000,Volkswagen,Polo,HIGHLINE PLUS 1.0L TSI AT,2021,Automatic,Petrol,1,17093,49829
889000,Maruti,Vitara Brezza,ZXI AT SHVS,2021,Automatic,Petrol,1,16921,30521
872000,Maruti,Baleno,ALPHA PETROL 1.2,2023,Manual,Petrol,1,16598,9760
870000,Hyundai,Verna,1.6 SX (O) CRDI MT,2019,Manual,Diesel,1,16560,92104
862000,Maruti,FRONX,DELTA PLUS 1.2L AGS,2023,Automatic,Petrol,1,16407,11596
859000,Honda,City,1.5L I-DTEC VX,2019,Manual,Diesel,2,16350,25403
855000,Hyundai,Creta,SX 1.6 DIESEL,2016,Manual,Diesel,1,18590,75056
848000,Nissan,MAGNITE,XV TURBO CVT,2022,Automatic,Petrol,1,16141,4164
836000,Maruti,Baleno,ALPHA PETROL 1.2,2023,Manual,Petrol,1,15912,22135
836000,Tata,NEXON,XM PLUS SUNROOF PETROL,2022,Manual,Petrol,1,15912,28416
824000,Hyundai,VENUE,SX 1.0 TURBO,2021,Manual,Petrol,1,15684,50391
821000,Honda,City,1.5L I-VTEC VX CVT,2018,Automatic,Petrol,1,15627,64244
820000,Hyundai,VENUE,SX 1.0 (O) TURBO,2019,Manual,Petrol,1,15608,67957
819000,Ford,Ecosport,TITANIUM 1.0L ECOBOOST SPORTS(SUNROOF),2019,Manual,Petrol,1,15589,39118
816000,KIA,SONET,HTK PLUS 1.2,2022,Manual,Petrol,1,15532,22057
811000,Mahindra,XUV300,W8 1.2 PETROL,2019,Manual,Petrol,1,15437,30184
810000,Hyundai,Creta,SX PLUS 1.6 PETROL,2016,Manual,Petrol,1,15418,62187
806000,Tata,PUNCH,CREATIVE AMT 1.2 RTN DUAL TONE,2022,Automatic,Petrol,1,15341,3729
805000,Mahindra,XUV500,W6,2016,Manual,Diesel,1,17503,77892
804000,KIA,SONET,HTX 1.0 IMT,2020,Manual,Petrol,1,15303,75585
802000,Honda,Amaze,1.2L I-VTEC VX,2023,Manual,Petrol,1,15265,15845
790000,Maruti,Dzire,ZXI Plus AMT,2022,Automatic,Petrol,1,15445,25397
790000,Maruti,Vitara Brezza,ZDI AMT,2018,Automatic,Diesel,2,15445,42093
789000,Hyundai,Verna,1.6 VTVT SX AT,2017,Automatic,Petrol,1,15425,47817
789000,Tata,ALTROZ,XM PLUS CNG,2023,Manual,CNG,1,15425,18146
788000,Nissan,MAGNITE,XV PREMIUM TURBO (O),2022,Manual,Petrol,1,15406,31941
788000,Tata,NEXON,XM SUNROOF PETROL,2021,Manual,Petrol,1,15406,16355
786000,Tata,NEXON,XZA PLUS SUNROOF PETROL,2020,Automatic,Petrol,2,15366,34634
778000,Honda,WR-V,1.2L I-VTEC SV MT,2023,Manual,Petrol,1,15210,60435
778000,Hyundai,Verna,1.6 VTVT SX,2018,Manual,Petrol,1,15210,49987
778000,Hyundai,GRAND I10 NIOS,SPORTZ AMT 1.2 KAPPA VTVT,2024,Automatic,Petrol,1,15210,4053
777000,Hyundai,Creta,SX PLUS AT 1.6 PETROL,2017,Automatic,Petrol,2,15190,48247
771000,Hyundai,VENUE,SX 1.0 TURBO IMT,2020,Manual,Petrol,1,15073,81445
768000,Maruti,Baleno,ZETA CVT PETROL 1.2,2021,Automatic,Petrol,1,15015,38342
767000,Hyundai,Creta,E PLUS 1.6 PETROL,2018,Manual,Petrol,1,14995,58020
766000,Hyundai,Verna,1.6 VTVT SX,2019,Manual,Petrol,2,14975,64435
765000,Ford,Ecosport,TITANIUM + 1.5L PETROL,2018,Manual,Petrol,2,14956,29869
761000,Volkswagen,Polo,HIGHLINE PLUS 1.0,2020,Manual,Petrol,1,14878,37218
759000,Ford,Ecosport,TITANIUM 1.5L DIESEL,2019,Manual,Diesel,1,14839,94674
758000,Renault,Duster,85 PS RXS MT DIESEL,2019,Manual,Diesel,2,14819,56088
756000,Hyundai,VENUE,S 1.2,2023,Manual,Petrol,1,14780,4297
755000,Toyota,Glanza,V CVT,2021,Automatic,Petrol,1,14760,22258
751000,Toyota,Glanza,V,2022,Manual,Petrol,1,14682,66646
748000,Maruti,Vitara Brezza,LXI,2021,Manual,Petrol,1,14624,43348
743000,Tata,NEXON,XM PETROL,2022,Manual,Petrol,1,14526,31704
740000,Hyundai,NEW I20, ASTA 1.0 TURBO IMT DUAL TONE,2021,Manual,Petrol,2,14467,27126
739000,Hyundai,VENUE,S 1.2,2021,Manual,Petrol,1,14448,15225
738000,Honda,Amaze,1.2L I-VTEC VX CVT,2022,Automatic,Petrol,2,14428,23042
736000,Tata,NEXON,XZ PETROL,2020,Manual,Petrol,1,14389,94956
730000,Tata,ALTROZ,XZ PLUS DIESEL,2022,Manual,Diesel,1,14272,57664
728000,Maruti,Baleno,DELTA PETROL 1.2,2022,Manual,Petrol,1,14233,18000
727000,Tata,ALTROZ,XZ PLUS PETROL,2021,Manual,Petrol,1,14213,6149
718000,Maruti,Swift,VXI,2023,Manual,Petrol,1,14037,17177
717000,Hyundai,Creta,S 1.6 PETROL,2016,Manual,Petrol,1,14017,41823
716000,Hyundai,NEW I20,ASTA 1.2 AT,2021,Automatic,Petrol,2,13998,66286
714000,Toyota,Glanza,V CVT,2019,Automatic,Petrol,1,13959,37994
710000,Skoda,Rapid,STYLE 1.6 MPI,2018,Manual,Petrol,1,13881,78365
708000,Hyundai,VENUE,S 1.0 TURBO MT,2019,Manual,Petrol,1,13842,12353
707000,Tata,NEXON,XZA PLUS DIESEL,2018,Automatic,Diesel,1,13822,91221
