score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
1055000,MG,HECTOR,SHARP 1.5 DCT PETROL,2019,Automatic,Petrol,1,22938,652010
1050000,Mercedes Benz,E Class,E 220 CDI avantgarde,2012,Automatic,Diesel,1,92801,126000
1050000,Mitsubishi,Pajero Sport,2.5 MT 4X4,2014,Manual,Diesel,2,34376,330261
1050000,Tata,NEXON EV,XZ PLUS,2022,Automatic,Electric,1,19986,54064
1049310,Tata,NEXON,XM PLUS SUNROOF DIESEL,2022,Manual,Diesel,1,19973,75140
1041000,Mahindra,Scorpio,S10 2WD INTELLI-HYBRID,2015,Manual,Diesel,1,26905,81337
1028000,Jeep,Compass,LONGITUDE (O) 2.0 DIESEL,2018,Manual,Diesel,2,19567,74824
1021000,Hyundai,Creta,SX 1.6 DIESEL,2017,Manual,Diesel,1,19434,86000
1000000,Mahindra,XUV300,W8 (O) 1.2 PETROL,2022,Manual,Petrol,1,19034,62247
990000,Mahindra,Scorpio,S10,2014,Manual,Diesel,1,32411,41300
978000,Audi,Q5,2.0 TDI QUATTRO,2014,Automatic,Diesel,3,32018,111274
975000,Mitsubishi,Pajero Sport,2.5 MT 4X4,2014,Manual,Diesel,2,31920,97000
959000,Jeep,Compass,LIMITED 2.0 DIESEL,2018,Manual,Diesel,1,20851,160672
955000,Hyundai,Verna,1.6 SX (O) CRDI MT,2017,Manual,Diesel,1,18178,79000
950000,Hyundai,Creta,SX PLUS AT 1.6 DIESEL,2016,Automatic,Diesel,1,20655,52420
950000,Ford,Ecosport,TITANIUM 1.5L SIGNATURE EDITION (SUNROOF) DIESEL,2019,Manual,Diesel,1,18082,84000
948000,KIA,SONET,HTX 1.0 IMT,2021,Manual,Petrol,1,18044,17192
945000,Tata,NEXON,XZA PLUS DIESEL,2020,Automatic,Diesel,1,17987,70542
925000,Hyundai,Verna,1.6 CRDI SX + AT,2018,Automatic,Diesel,1,17607,86464
925000,Hyundai,Creta,SX PLUS AT 1.6 DIESEL,2015,Automatic,Diesel,1,23907,127666
915000,KIA,SONET,HTX PLUS 1.5,2021,Manual,Diesel,1,19894,123570
902000,Jaguar,XF,2.2 DIESEL LUXURY,2013,Automatic,Diesel,3,42040,136367
