score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
610000,Renault,TRIBER,RXZ,2022,Manual,Petrol,1,11926,13251
598000,Nissan,MAGNITE,XV MT,2022,Manual,Petrol,1,11691,51620
597000,Hyundai,GRAND I10 NIOS,ASTA 1.2 KAPPA VTVT,2019,Manual,Petrol,1,11671,64608
595000,Tata,NEXON,XZ PLUS PETROL,2019,Manual,Petrol,1,11632,42543
595000,Hyundai,GRAND I10 NIOS,SPORTZ AMT 1.2 KAPPA VTVT,2020,Automatic,Petrol,1,11632,15334
589000,Tata,PUNCH,PURE MT,2023,Manual,Petrol,1,11515,5529
579000,Ford,FREESTYLE,TITANIUM PLUS 1.5 DIESEL,2019,Manual,Diesel,1,11320,77939
578000,Honda,City,1.5L I-VTEC V MT,2017,Manual,Petrol,1,11300,84596
562000,Nissan,MAGNITE,Magnite Geza Edition,2023,Manual,Petrol,1,10987,35898
556000,Maruti,S PRESSO,VXI PLUS (O) AMT,2023,Automatic,Petrol,1,10870,15918
556000,Renault,Duster,RXS CVT,2017,Automatic,Petrol,2,10870,40441
553000,Honda,City,1.5L I-VTEC V MT,2015,Manual,Petrol,1,12301,64751
553000,Tata,ALTROZ,XZ PETROL,2020,Manual,Petrol,1,10811,74694
552000,Hyundai,NEW SANTRO,SPORTZ EXECUTIVE MT CNG,2021,Manual,CNG,2,10792,34097
549000,Tata,Tiago,XZA PLUS DUAL TONE PETROL,2020,Automatic,Petrol,1,10733,20806
547000,Tata,ALTROZ,XT I-TURBO PETROL,2021,Manual,Petrol,1,10694,21568
540000,Nissan,MAGNITE,XE,2023,Manual,Petrol,1,10557,35208
530000,Maruti,Swift,VXI,2018,Manual,Petrol,2,10362,35100
520000,Maruti,Swift Dzire,ZXI,2015,Manual,Petrol,1,11567,68346
520000,Maruti,S PRESSO,VXI PLUS (O) AMT,2022,Automatic,Petrol,1,10166,7411
520000,Hyundai,Grand i10,SPORTZ AT 1.2 KAPPA VTVT,2018,Automatic,Petrol,1,10166,32373
512000,Tata,ALTROZ,XM PETROL,2020,Manual,Petrol,1,10010,25793
504000,Tata,TIGOR,XZA PLUS PETROL,2019,Automatic,Petrol,1,9853,64193
493000,Honda,WR-V,1.2L I-VTEC S MT,2018,Manual,Petrol,2,9638,63289
492000,Hyundai,AURA,S 1.2,2021,Manual,Petrol,1,9619,61835
491000,Tata,Tiago,XZ PLUS PETROL,2021,Manual,Petrol,1,9599,40017
481000,Nissan,Micra,XV CVT,2017,Automatic,Petrol,2,9404,28129
476000,Renault,TRIBER,RXZ,2019,Manual,Petrol,1,9306,86478
470000,Tata,Tiago,XZ PLUS PETROL,2020,Manual,Petrol,1,9189,42848
463000,Maruti,Celerio,VXI,2022,Manual,Petrol,1,9052,4115
460000,Honda,Jazz,1.2L I-VTEC VX,2017,Manual,Petrol,1,8993,31591
459000,Maruti,Swift,VXI O,2016,Manual,Petrol,1,8974,34408
456000,Tata,TIGOR,XTA PETROL,2017,Automatic,Petrol,1,8915,19620
454000,Volkswagen,Ameo,COMFORTLINE 1.0L,2019,Manual,Petrol,1,8876,47424
454000,Tata,Tiago,XT PETROL,2021,Manual,Petrol,1,8876,35155
441000,Hyundai,Elite i20,ASTA 1.2 (O),2015,Manual,Petrol,1,9810,89276
440000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2019,Manual,Petrol,2,8602,38621
439000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2019,Manual,Petrol,1,8583,67194
432000,Honda,Jazz,1.2L I-VTEC SV,2017,Manual,Petrol,2,8446,76640
432000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2019,Manual,Petrol,1,8446,73541
