score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
465000,Maruti,New Wagon-R,LXI 1.0,2022,Manual,Petrol,1,9091,9864
450000,Volkswagen,Ameo,HIGHLINE1.5L,2017,Manual,Diesel,2,8798,41812
435000,Maruti,Swift Dzire,VXI,2016,Manual,Petrol,1,8504,69113
424600,Maruti,Swift Dzire,VXI,2016,Manual,Petrol,1,8301,56735
420000,Nissan,MAGNITE,XE,2021,Manual,Petrol,1,8211,62551
417000,Maruti,S PRESSO,VXI PLUS AMT,2021,Automatic,Petrol,1,8152,36160
408370,Maruti,New Wagon-R,ZXI 1.2 AMT,2019,Automatic,Petrol,2,7984,49908
400125,Honda,Amaze,1.2L I-VTEC S OPT,2018,Manual,CNG,2,7823,87192
390000,Honda,Brio,S(O) MT,2018,Manual,Petrol,1,7625,75743
383150,Maruti,New Wagon-R,LXI CNG 1.0,2019,Manual,CNG,2,7491,64131
380000,Hyundai,Grand i10,ASTA (O) 1.2 KAPPA VTVT,2016,Manual,Petrol,1,7429,59749
377330,Volkswagen,Vento,HIGHLINE DIESEL 1.5,2016,Manual,Diesel,2,8393,116946
370000,Honda,Amaze,1.2L I-VTEC S,2015,Manual,CNG,1,12289,74876
368000,Maruti,Wagon R 1.0,VXI AMT,2017,Automatic,Petrol,1,7194,42106
346290,Honda,Brio,S MT,2017,Manual,CNG,2,7703,25131
340000,Maruti,New Wagon-R,VXI 1.0,2019,Manual,Petrol,1,6647,98963
337400,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2016,Manual,CNG,2,8885,79263
337260,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2015,Manual,Petrol,1,7502,30126
330000,Renault,Kwid,RXT 1.0 (O),2019,Manual,Petrol,1,6452,39786
318100,Maruti,Wagon R 1.0,VXI,2017,Manual,CNG,1,7076,83870
310000,Datsun,Redi Go,T(O),2021,Manual,Petrol,2,6061,26811
308500,Maruti,Alto,VXI,2022,Manual,Petrol,2,6031,31362
305550,Renault,Kwid,RXT 1.0 (O),2021,Manual,Petrol,2,5974,32318
303000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2015,Manual,Petrol,1,6740,96885
282000,Maruti,Alto 800,LXI,2018,Manual,Petrol,2,5513,26927
275000,Maruti,Swift Dzire,VXI,2013,Manual,Petrol,1,9134,97081
238000,Hyundai,Eon,ERA +,2016,Manual,Petrol,1,4653,15450
