score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
605000,Maruti,Ciaz,ALPHA 1.5 SHVS PETROL,2019,Manual,Petrol,1,11828,78184
600000,Tata,ALTROZ,XZ PETROL,2020,Manual,Petrol,1,11730,53680
600000,Maruti,S Cross,ALPHA 1.3,2016,Manual,Diesel,2,13347,97553
599000,Maruti,Baleno,ZETA PETROL 1.2,2019,Manual,Petrol,1,11711,40087
597000,Tata,NEXON,XM PETROL,2020,Manual,Petrol,1,11671,65960
595000,Maruti,Baleno,ALPHA CVT PETROL 1.2,2019,Automatic,Petrol,1,11632,63827
592000,Maruti,Baleno,ZETA PETROL 1.2,2019,Manual,Petrol,1,11574,42298
588000,Hyundai,GRAND I10 NIOS,ASTA 1.2 KAPPA VTVT,2020,Manual,Petrol,1,11496,42287
585000,Honda,Jazz,1.2L I-VTEC ZX,2020,Manual,Petrol,1,11437,46092
578000,Maruti,New Wagon-R,VXI 1.0,2023,Manual,Petrol,1,11300,26286
575000,Hyundai,AURA,SX 1.2,2020,Manual,Petrol,1,11241,35234
569000,Skoda,Rapid,STYLE 1.6 MPI,2017,Manual,Petrol,1,11124,86509
567000,Maruti,IGNIS,ZETA 1.2,2022,Manual,Petrol,1,11085,12614
566000,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,2022,Manual,Petrol,1,11065,73859
566000,Renault,TRIBER,RXZ,2022,Manual,Petrol,1,11065,63616
565000,Hyundai,Verna,1.6 VTVT SX AT,2017,Automatic,Petrol,3,11046,84231
564000,Tata,NEXON,XM PETROL,2018,Manual,Petrol,2,11026,57303
564000,Tata,NEXON,XM PETROL,2018,Manual,Petrol,2,11026,40205
564000,Maruti,Dzire,VXI,2022,Manual,Petrol,2,11026,49804
564000,Honda,Jazz,1.2L I-VTEC VX CVT,2019,Automatic,Petrol,1,11026,38404
563000,Honda,City,1.5L I-VTEC SV,2017,Manual,Petrol,2,11007,73635
563000,Skoda,Rapid,STYLE 1.6 MPI AT,2016,Automatic,Petrol,1,11007,73483
556000,Maruti,Swift,VXI AMT,2020,Automatic,Petrol,1,10870,73905
554000,Tata,TIGOR,XZ PETROL,2022,Manual,Petrol,1,10831,57324
554000,Honda,WR-V,1.2L I-VTEC VX MT,2018,Manual,Petrol,2,10831,74230
553000,Renault,TRIBER,RXZ,2021,Manual,Petrol,1,10811,70824
552000,Maruti,Swift,VXI AMT,2020,Automatic,Petrol,1,10792,87983
549000,Honda,WR-V,1.2L I-VTEC VX MT,2018,Manual,Petrol,1,10733,82290
549000,Hyundai,GRAND I10 NIOS,SPORTZ AMT 1.2 KAPPA VTVT,2019,Automatic,Petrol,1,10733,29508
536000,Maruti,Baleno,DELTA PETROL 1.2,2019,Manual,Petrol,1,10479,64273
536000,Maruti,Dzire,VXI AMT,2019,Automatic,Petrol,1,10479,69641
535000,Maruti,Baleno,ZETA PETROL 1.2,2018,Manual,Petrol,1,10459,68169
