score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
649000,Hyundai,VENUE,SX 1.0 TURBO,2019,Manual,Petrol,1,12688,45780
649000,Maruti,Baleno,DELTA PETROL 1.2,2023,Manual,Petrol,1,12688,11827
646000,Hyundai,VENUE,S 1.2,2020,Manual,Petrol,1,12629,34483
635000,Mahindra,XUV300,W4 1.5 DIESEL,2020,Manual,Diesel,1,12414,68611
635000,Ford,Ecosport,TITANIUM 1.5L DIESEL,2019,Manual,Diesel,1,12414,71781
633000,Hyundai,NEW I20,SPORTZ 1.0T GDI IMT,2020,Manual,Petrol,2,12375,52268
630000,Honda,Jazz,1.2L I-VTEC V CVT,2021,Automatic,Petrol,1,12317,12029
625000,Skoda,Rapid,AMBITION 1.5 TDI AT,2017,Automatic,Diesel,1,13903,117781
625000,Maruti,Swift,LXi,2024,Manual,Petrol,1,12219,12959
620000,Honda,WR-V,1.5L I-DTEC SV MT,2021,Manual,Diesel,1,12121,44370
610000,Honda,WR-V,1.2L I-VTEC VX MT,2021,Manual,Petrol,2,11926,56747
610000,Hyundai,Creta,S 1.4 DIESEL,2015,Manual,Diesel,1,16064,85018
605000,Tata,ALTROZ,XZ DIESEL,2021,Manual,Diesel,1,11828,73177
599000,Maruti,Swift,VXI,2021,Manual,Petrol,1,11711,26876
599000,Renault,TRIBER,RXT,2021,Manual,Petrol,2,11711,41146
590000,Maruti,Baleno,ALPHA CVT PETROL 1.2,2018,Automatic,Petrol,1,11535,38439
583000,Hyundai,Elite i20,ASTA 1.2,2018,Manual,Petrol,1,11398,70988
581000,Ford,Ecosport,TITANIUM 1.5L DIESEL,2019,Manual,Diesel,2,11359,55539
580000,Hyundai,Elite i20,SPORTZ PLUS 1.2 DUAL TONE,2020,Manual,Petrol,1,11339,71338
568000,Maruti,Vitara Brezza,ZDI,2018,Manual,Diesel,1,11105,83518
565000,Volkswagen,Vento,HIGHLINE 1.5 AT,2018,Automatic,Diesel,2,11046,80138
562000,Tata,PUNCH,ACCOMPLISHED MT,2022,Manual,Petrol,1,10987,20132
560000,Hyundai,AURA,SX+ 1.0 TURBO GDI MT,2021,Manual,Petrol,1,10948,25244
550000,Ford,Ecosport,TITANIUM 1.5L PETROL,2019,Manual,Petrol,2,10753,24390
540000,Honda,WR-V,1.5L I-DTEC VX MT,2018,Manual,Diesel,1,10557,41135
539000,Maruti,New Wagon-R,ZXI 1.2,2023,Manual,Petrol,1,10538,15412
535000,Hyundai,AURA,SX 1.2,2021,Manual,Petrol,1,10459,15985
524000,Tata,Tiago,XZA PLUS PETROL,2020,Automatic,Petrol,1,10244,19946
520000,Ford,Ecosport,TITANIUM 1.5L DIESEL,2018,Manual,Diesel,1,10166,85852
515000,Ford,Ecosport,TITANIUM 1.5L PETROL,2018,Manual,Petrol,1,10068,42612
510000,Maruti,Celerio,ZXI,2024,Manual,Petrol,1,9971,10951
505000,Volkswagen,Ameo,HIGHLINE PLUS 1.5L 16 ALLOY,2018,Manual,Diesel,1,9873,68489
499000,Maruti,Baleno,ALPHA CVT PETROL 1.2,2019,Automatic,Petrol,2,9756,87674
499000,Maruti,Vitara Brezza,VDI (O),2017,Manual,Diesel,1,9756,62102
499000,Hyundai,GRAND I10 NIOS,MAGNA AMT 1.2 KAPPA VTVT,2019,Automatic,Petrol,1,9756,28853
498000,Hyundai,Elite i20,MAGNA PLUS 1.2,2019,Manual,Petrol,1,11078,152359
497000,Hyundai,NEW SANTRO,MAGNA,2021,Manual,Petrol,2,9716,25788
495000,Maruti,Celerio,ZXI,2023,Manual,Petrol,1,9677,12260
485000,Maruti,Dzire,ZDI PLUS,2017,Manual,Diesel,2,9482,65211
480000,Honda,City,1.5L I-DTEC V,2016,Manual,Diesel,1,10677,60946
480000,Honda,City,1.5L I-VTEC VX,2015,Manual,Petrol,1,10677,88011
470000,Ford,Ecosport,TITANIUM 1.5L PETROL,2017,Manual,Petrol,1,9189,65654
465000,Renault,TRIBER,RXZ,2019,Manual,Petrol,1,9091,34144
465000,Maruti,Baleno,DELTA PETROL 1.2,2017,Manual,Petrol,1,9091,64973
460000,Maruti,Vitara Brezza,VDI (O),2016,Manual,Diesel,2,10232,74221
460000,Tata,NEXON,XM PETROL,2018,Manual,Petrol,2,8993,41924
451000,Maruti,Celerio,ZXI AMT,2018,Automatic,Petrol,2,8817,21474
442000,Ford,Ecosport,TREND+ 1.5L DIESEL,2016,Manual,Diesel,1,9832,52467
439000,Maruti,Alto K10,LXi(O),2024,Manual,Petrol,1,8583,2659
430000,Maruti,Swift,ZDI,2015,Manual,Diesel,1,11324,61476
429000,Tata,TIGOR,XE PETROL,2021,Manual,Petrol,1,8387,28143
420000,Volkswagen,Ameo,COMFORTLINE 1.5L,2019,Manual,Diesel,1,8211,69652
416000,Ford,Ecosport,TITANIUM 1.5L PETROL,2015,Manual,Petrol,1,9254,44739
414000,Mahindra,KUV 100 NXT,K4+ P 6 STR,2018,Manual,Petrol,1,8094,54401
410000,Tata,Tiago,XZ PLUS PETROL,2020,Manual,Petrol,1,8016,43304
405000,Maruti,Baleno,DELTA PETROL 1.2,2016,Manual,Petrol,1,7918,59140
399000,Maruti,Alto,LXI OPT CNG,2023,Manual,CNG,1,7801,33786
399000,Ford,Ecosport,TREND 1.5L DIESEL,2017,Manual,Diesel,1,7801,50932
390000,Maruti,Celerio,VXI CNG,2021,Manual,CNG,2,7625,76016
384000,Datsun,Redi Go,T,2021,Manual,Petrol,1,7507,42622
382000,Maruti,S PRESSO,VXI+,2021,Manual,Petrol,1,7468,13703
380000,Ford,Ecosport,TITANIUM 1.5L DIESEL,2016,Manual,Diesel,1,8453,80539
