score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
300468.0,Maruti Suzuki,Wagon R 1.0,LXI CNG,2013,manual,petrol+cng,1,8099.0,55468
550000.0,Volkswagen,Vento,1.5L Highline Diesel AT,2015,automatic,diesel,2,9385.0,90867
747000.0,Honda,WR-V,i-VTEC SV,2022,manual,petrol,1,12720.0,24413
447636.0,Maruti Suzuki,Wagon R 1.0,VXI AMT,2018,automatic,petrol,1,8000.0,25635
767000.0,Maruti Suzuki,Ciaz,S Petrol,2021,manual,petrol,1,13061.0,64885
840000.0,Renault,Kiger,RXZ Turbo CVT Dual Tone,2022,automatic,petrol,1,14304.0,18972
169000.0,Chevrolet,Spark,LS 1.0,2013,manual,petrol,1,,41533
480000.0,Renault,Kwid,Climber 1.0l SCE Petrol MT Dual Tone,2023,manual,petrol,1,8174.0,21154
427000.0,Renault,Kwid,CLIMBER 1.0 Opt,2022,manual,petrol,1,7271.0,41637
1239999.0,Mahindra,Thar,LX 4 STR Convertible Petrol AT 4WD,2021,automatic,petrol,1,21116.0,33885
357700.0,Maruti Suzuki,Alto K10,VXI AMT (O),2018,automatic,petrol,2,6091.0,31317
398000.0,Renault,Kwid,1.0 RXT AMT,2020,automatic,petrol,1,6777.0,28544
607068.0,Hyundai,Aura,S 1.2 Petrol,2021,manual,petrol,1,10338.0,27414
218708.0,Maruti Suzuki,A-Star,VXI,2012,manual,petrol,2,7798.0,84538
294000.0,Hyundai,i10,magna 1.1,2015,manual,petrol,2,5351.0,41514
533000.0,Renault,Triber,RXZ Dual Tone,2021,manual,petrol,2,9076.0,42798
376096.0,Maruti Suzuki,Swift,VXI,2014,manual,petrol,1,8071.0,98163
400624.0,Maruti Suzuki,Wagon R 1.0,VXI AMT,2016,automatic,petrol,1,7160.0,36711
431284.0,Ford,EcoSport,Titanium 1.5 TDCi (Opt),2013,manual,diesel,1,11625.0,106559
1031999.0,Hyundai,Venue,SX 1.0 (O) Turbo iMT,2022,manual,petrol,1,17574.0,10703
1217955.0,Honda,City,ZX CVT Petrol,2022,automatic,petrol,1,20741.0,45317
356678.0,Maruti Suzuki,Alto K10,VXi,2018,manual,petrol,1,6074.0,30982
756000.0,Hyundai,Aura,SX 1.2 CNG,2023,manual,petrol+cng,1,12874.0,39390
1216631.0,Skoda,Octavia,2.0L Style TDI AT,2017,automatic,diesel,2,20718.0,96391
895000.0,Tata,Nexon,XZ Plus Diesel S,2022,manual,diesel,1,15241.0,95506
837018.0,Hyundai,Verna,1.6 VTVT SX (O) AT,2018,automatic,petrol,1,14253.0,55721
402000.0,Renault,Kwid,RXT,2022,manual,petrol,1,6845.0,13340
789000.0,Renault,Kiger,RXZ Turbo CVT Dual Tone,2021,automatic,petrol,1,13436.0,18745
419000.0,Renault,Kwid,CLIMBER 1.0 AMT Opt,2020,automatic,petrol,1,7135.0,19167
777000.0,Hyundai,Aura,SX 1.2 CNG,2023,manual,petrol+cng,1,13231.0,37185
405000.0,Renault,Kwid,RXT,2022,manual,petrol,1,6896.0,16756
697004.0,Nissan,Magnite,XV Premium Turbo,2021,manual,petrol,1,11869.0,36185
570000.0,Renault,Triber,RXL,2022,manual,petrol,1,9706.0,8474
445000.0,Renault,Kwid,CLIMBER 1.0 AMT Opt,2021,automatic,petrol,1,7578.0,18978
304556.0,Maruti Suzuki,Alto K10,VXI AMT,2015,automatic,petrol,1,5543.0,56321
908000.0,Kia,Seltos,HTK Plus G,2019,manual,petrol,1,15462.0,60000
370986.0,Honda,Amaze,1.2 VX i-VTEC,2014,manual,petrol,3,7962.0,82351
529000.0,Volkswagen,Polo,Comfortline 1.0L (P),2019,manual,petrol,1,8445.0,118530
755000.0,Renault,Kiger,RXZ 1.0 Turbo MT Dual Tone,2022,manual,petrol,1,12857.0,34464
475000.0,Ford,Figo Aspire,Titanium 1.2 Ti-VCT,2020,manual,petrol,1,7583.0,111442
798000.0,Honda,City,ZX,2019,manual,petrol,1,13589.0,50260
215000.0,Maruti Suzuki,A-Star,ZXI,2011,manual,petrol,2,14402.0,71780
426000.0,Volkswagen,Polo,Comfortline 1.2L (P),2016,manual,petrol,2,6801.0,60261
1177000.0,Tata,Harrier,XZ,2019,manual,diesel,1,20043.0,90953
180000.0,Maruti Suzuki,A-Star,VXI,2011,manual,petrol,2,12057.0,86929
215000.0,Hyundai,i10,magna 1.1,2012,manual,petrol,1,8177.0,123079
1482999.0,Hyundai,Verna,SX (O) 1.5 Turbo Petrol DCT,2023,automatic,petrol,1,25254.0,20023
1169001.0,Honda,City,ZX Diesel,2022,manual,diesel,1,19907.0,79782
525000.0,Hyundai,Xcent,S,2019,manual,petrol,1,8381.0,47731
1659902.0,Tata,Harrier,XZ Plus Dual Tone,2021,manual,diesel,1,28267.0,15579
1056000.0,Hyundai,Creta,1.6 SX (O),2019,manual,diesel,1,17983.0,70903
327000.0,Volkswagen,Polo,Comfortline 1.2L (P),2014,manual,petrol,1,6579.0,85454
842000.0,Honda,Amaze,1.2 VX CVT i-VTEC,2023,automatic,petrol,1,14338.0,25388
993384.0,MG Motors,Hector,1.5 Sharp DCT,2019,automatic,petrol,2,16916.0,45333
475230.0,Maruti Suzuki,S-Cross,Zeta 1.3,2018,manual,diesel,3,8092.0,80293
632618.0,Hyundai,Elite i20,Sportz Plus 1.2,2020,manual,petrol,1,10773.0,60140
737000.0,Hyundai,i20 N Line,N8 1.0 Turbo DCT,2021,automatic,petrol,2,12550.0,63073
784896.0,Hyundai,New i20,Sportz 1.2 MT,2023,manual,petrol,1,13366.0,4321
1837093.0,Mahindra,Scorpio N,Z8 L Petrol AT 7 STR,2022,automatic,petrol,1,31284.0,25590
531440.0,Maruti Suzuki,Baleno,Zeta 1.2,2017,manual,petrol,1,9050.0,55335
366898.0,Maruti Suzuki,Celerio,VXI AMT,2017,automatic,petrol,1,6248.0,75982
488516.0,Hyundai,i20 Active,1.2 SX,2015,manual,petrol,1,8892.0,36749
710000.0,Maruti Suzuki,Baleno,Zeta,2021,manual,petrol,1,12090.0,7823
646926.0,Renault,Kiger,RXT (O) MT,2022,manual,petrol,1,11016.0,19819
692916.0,Maruti Suzuki,Dzire,ZXI Plus CNG (Outside Fitted),2021,manual,petrol+cng,1,11799.0,90636
999516.0,Mahindra,XUV500,W9,2019,manual,diesel,2,17863.0,62116
1484853.0,Toyota,Innova Crysta,2.7 GX 7 STR,2022,manual,petrol,1,25286.0,50420
1833225.0,MG Motors,Hector Plus,Sharp Pro 2.0 Turbo Diesel 6 STR,2023,manual,diesel,1,31218.0,9032
400624.0,Maruti Suzuki,Wagon R Stingray,VXI Plus,2017,manual,petrol,1,6822.0,38461
456834.0,Hyundai,New Santro 1.1,Sportz MT,2020,manual,petrol,1,7293.0,21014
298424.0,Maruti Suzuki,Alto 800,VXi,2016,manual,petrol,1,5333.0,44012
775698.0,Renault,Kiger,RXZ MT,2023,manual,petrol,1,13209.0,4196
369000.0,Volkswagen,Ameo,Comfortline Plus 1.2L (P),2017,manual,petrol,2,5891.0,107024
1380971.0,Volkswagen,Taigun,Topline 1.0 TSI AT,2022,automatic,petrol,1,23517.0,17649
713356.0,Tata,Nexon,XZ Plus Diesel,2019,manual,diesel,1,12148.0,64128
590716.0,Tata,Nexon,XZA Plus AMT Petrol,2018,automatic,petrol,2,10059.0,69238
458000.0,Renault,Kwid,RXL(O) 1.0 Petrol MT SCE,2024,manual,petrol,1,7799.0,2073
1119594.0,Hyundai,Venue,SX (O) 1.0 Turbo iMT,2023,manual,petrol,1,19066.0,16156
544000.0,Tata,Tiago,Revotron XZ Plus,2021,manual,petrol,1,9264.0,42577
1688000.0,Toyota,Innova Crysta,2.4 Z 7STR,2019,manual,diesel,1,28745.0,63578
470000.0,Honda,City,V,2014,manual,petrol,1,10087.0,72280
